header,title,titleUrl,time,products,details,activityControls,subtitles,description,timestamp,date,hour,day_of_week,channel,video_title,activity_type,cleaned_channel,focus_category,is_edu_watch
YouTube,Watched 15 Strategies to Improve Your Problem Solving Skills,https://www.youtube.com/watch?v=kRtdcBfvixE,2025-08-31T12:44:37.960Z,['YouTube'],,['YouTube watch history'],"[{'name': 'Alux.com', 'url': 'https://www.youtube.com/channel/UCNjPtOCvMrKY5eLwr_-7eUg'}]",,2025-08-31 12:44:37.960000+00:00,2025-08-31,12,Sunday,Alux.com,Watched 15 Strategies to Improve Your Problem Solving Skills,Video,,General Entertainment / Other,0
YouTube,Watched ELON MUSK: The Art of Problem-Solving: Mastering Difficult Challenges like a Pro!,https://www.youtube.com/watch?v=3_2VMiznh_k,2025-08-31T12:43:50.642Z,['YouTube'],,['YouTube watch history'],"[{'name': 'QuickInspireVids', 'url': 'https://www.youtube.com/channel/UCWyJLcTABX_bxMX6528nRfw'}]",,2025-08-31 12:43:50.642000+00:00,2025-08-31,12,Sunday,QuickInspireVids,Watched ELON MUSK: The Art of Problem-Solving: Mastering Difficult Challenges like a Pro!,Video,,General Entertainment / Other,0
YouTube,Watched Problem Solving Skills | How to Improve Your Problem Solving Skills? | Softskills | Simplilearn,https://www.youtube.com/watch?v=hiqoCvPs_Jc,2025-08-31T12:43:42.886Z,['YouTube'],,['YouTube watch history'],"[{'name': 'Simplilearn', 'url': 'https://www.youtube.com/channel/UCsvqVGtbbyHaMoevxPAq9Fg'}]",,2025-08-31 12:43:42.886000+00:00,2025-08-31,12,Sunday,Simplilearn,Watched Problem Solving Skills | How to Improve Your Problem Solving Skills? | Softskills | Simplilearn,Video,,Education & Exam Prep,1
YouTube,"Watched From Tier 3 College Fresher  To Data Analyst, No Code, No Internship, Google Skills",https://www.youtube.com/watch?v=w6uxgYjVxJg,2025-08-31T12:30:22.682Z,['YouTube'],,['YouTube watch history'],"[{'name': 'Kedar Bhai Sunno!!', 'url': 'https://www.youtube.com/channel/UCJDTeh0TDzpkcFkjNN_TQ7A'}]",,2025-08-31 12:30:22.682000+00:00,2025-08-31,12,Sunday,Kedar Bhai Sunno!!,"Watched From Tier 3 College Fresher  To Data Analyst, No Code, No Internship, Google Skills",Video,,Data Science & Tech,1
YouTube,"Watched Deloitte, PwC, EY, & KPMG (BIG 4) HIRING PROCESS For FRESHERS | Complete Guide ✅",https://www.youtube.com/watch?v=_UKTLAy-67I,2025-08-31T12:29:23.065Z,['YouTube'],,['YouTube watch history'],"[{'name': 'Fresher Jobs by Internshala', 'url': 'https://www.youtube.com/channel/UCkH8iHnL_6n7lGnp_aF-y8A'}]",,2025-08-31 12:29:23.065000+00:00,2025-08-31,12,Sunday,Fresher Jobs by Internshala,"Watched Deloitte, PwC, EY, & KPMG (BIG 4) HIRING PROCESS For FRESHERS | Complete Guide ✅",Video,,General Entertainment / Other,0
YouTube,Watched 🔥TATA Micro Internships 2025 with Certificate || College Students check this ,https://www.youtube.com/watch?v=DOmpuka-L9M,2025-08-31T12:23:36.069Z,['YouTube'],,['YouTube watch history'],"[{'name': 'Jhoom Baba Gyaan', 'url': 'https://www.youtube.com/channel/UCHZNsgZcDUGSrMikDdJLv6g'}]",,2025-08-31 12:23:36.069000+00:00,2025-08-31,12,Sunday,Jhoom Baba Gyaan,Watched 🔥TATA Micro Internships 2025 with Certificate || College Students check this ,Video,,General Entertainment / Other,0
YouTube,Watched 7 Best Websites for Internships🔥,https://www.youtube.com/watch?v=vouCwkWaog4,2025-08-31T12:23:11.630Z,['YouTube'],,['YouTube watch history'],"[{'name': 'Apna College', 'url': 'https://www.youtube.com/channel/UCBwmMxybNva6P_5VmxjzwqA'}]",,2025-08-31 12:23:11.630000+00:00,2025-08-31,12,Sunday,Apna College,Watched 7 Best Websites for Internships🔥,Video,,General Entertainment / Other,0
YouTube,Watched Where to apply for internships as Data & Business Analysts beginner | tips & tricks,https://www.youtube.com/watch?v=a6htOfrvwx4,2025-08-31T12:21:41.437Z,['YouTube'],,['YouTube watch history'],"[{'name': 'Dr. Aditi Gupta', 'url': 'https://www.youtube.com/channel/UCdq65x-0_G8sMhwWNgtmXaQ'}]",,2025-08-31 12:21:41.437000+00:00,2025-08-31,12,Sunday,Dr. Aditi Gupta,Watched Where to apply for internships as Data & Business Analysts beginner | tips & tricks,Video,,Data Science & Tech,1
YouTube,Watched 3 Tips to grab Internships,https://www.youtube.com/watch?v=1BDWECwY64Q,2025-08-31T12:20:33.734Z,['YouTube'],,['YouTube watch history'],"[{'name': 'Apna College', 'url': 'https://www.youtube.com/channel/UCBwmMxybNva6P_5VmxjzwqA'}]",,2025-08-31 12:20:33.734000+00:00,2025-08-31,12,Sunday,Apna College,Watched 3 Tips to grab Internships,Video,,General Entertainment / Other,0
YouTube,Watched Best Job Platforms for College Students (1st–4th Year) | Govt & Private Internships 2025 🚀,https://www.youtube.com/watch?v=MHgZ_Zxd1qQ,2025-08-31T12:08:30.415Z,['YouTube'],,['YouTube watch history'],"[{'name': 'Prep Insta', 'url': 'https://www.youtube.com/channel/UCVgOWXEyCmRPEVEerK_49Fw'}]",,2025-08-31 12:08:30.415000+00:00,2025-08-31,12,Sunday,Prep Insta,Watched Best Job Platforms for College Students (1st–4th Year) | Govt & Private Internships 2025 🚀,Video,,General Entertainment / Other,0
YouTube,Watched How to Find an Internship in 2025? | Internship Hunt Strategy For Freshers | Intellipaat #shorts,https://www.youtube.com/watch?v=-SPEN0oenwI,2025-08-31T12:07:52.892Z,['YouTube'],,['YouTube watch history'],"[{'name': 'Intellipaat', 'url': 'https://www.youtube.com/channel/UCCktnahuRFYIBtNnKT5IYyg'}]",,2025-08-31 12:07:52.892000+00:00,2025-08-31,12,Sunday,Intellipaat,Watched How to Find an Internship in 2025? | Internship Hunt Strategy For Freshers | Intellipaat #shorts,Video,,General Entertainment / Other,0
YouTube,Watched Here is how to secure internships without experience #internship #education #stem #studymotivation,https://www.youtube.com/watch?v=Ks7BHMMQ2cM,2025-08-31T12:07:32.940Z,['YouTube'],,['YouTube watch history'],"[{'name': 'Ellie', 'url': 'https://www.youtube.com/channel/UCCaQYB2btIEeUvCuE9eAX9Q'}]",,2025-08-31 12:07:32.940000+00:00,2025-08-31,12,Sunday,Ellie,Watched Here is how to secure internships without experience #internship #education #stem #studymotivation,Video,,General Entertainment / Other,0
YouTube,Watched https://www.youtube.com/watch?v=d6ieW3jCdZs,https://www.youtube.com/watch?v=d6ieW3jCdZs,2025-08-19T13:40:23.241Z,['YouTube'],,['YouTube watch history'],,,2025-08-19 13:40:23.241000+00:00,2025-08-19,13,Tuesday,Unknown,Watched https://www.youtube.com/watch?v=d6ieW3jCdZs,Video,Deleted/Private Content,General Entertainment / Other,0
YouTube,"Watched ""Focus × Discipline = Success"" #motivationpodcast",https://www.youtube.com/watch?v=YkJor17m1Qg,2025-08-19T13:40:21.222Z,['YouTube'],,['YouTube watch history'],"[{'name': 'Reality 2.0', 'url': 'https://www.youtube.com/channel/UCSjnkb_W_9_LwIxT5zxuSuQ'}]",,2025-08-19 13:40:21.222000+00:00,2025-08-19,13,Tuesday,Reality 2.0,"Watched ""Focus × Discipline = Success"" #motivationpodcast",Video,,General Entertainment / Other,0
YouTube,Watched https://www.youtube.com/watch?v=mLBL7jotU7k,https://www.youtube.com/watch?v=mLBL7jotU7k,2025-08-19T13:39:16.036Z,['YouTube'],,['YouTube watch history'],,,2025-08-19 13:39:16.036000+00:00,2025-08-19,13,Tuesday,Unknown,Watched https://www.youtube.com/watch?v=mLBL7jotU7k,Video,Deleted/Private Content,General Entertainment / Other,0
YouTube,Watched https://www.youtube.com/watch?v=2TailKQWNMw,https://www.youtube.com/watch?v=2TailKQWNMw,2025-08-19T13:38:12.427Z,['YouTube'],,['YouTube watch history'],,,2025-08-19 13:38:12.427000+00:00,2025-08-19,13,Tuesday,Unknown,Watched https://www.youtube.com/watch?v=2TailKQWNMw,Video,Deleted/Private Content,Data Science & Tech,1
YouTube,Watched parshant karid sir #studymotivation  #motivation #neet #pw #funny #exphub #emotional #views #viral,https://www.youtube.com/watch?v=zv2BsyEbGOI,2025-08-19T13:37:50.206Z,['YouTube'],,['YouTube watch history'],"[{'name': 'power of study 💪', 'url': 'https://www.youtube.com/channel/UCi51IrBe3bMrw47btVVVkIA'}]",,2025-08-19 13:37:50.206000+00:00,2025-08-19,13,Tuesday,power of study 💪,Watched parshant karid sir #studymotivation  #motivation #neet #pw #funny #exphub #emotional #views #viral,Video,,General Entertainment / Other,0
YouTube,Watched https://www.youtube.com/watch?v=fpvUvhIehaU,https://www.youtube.com/watch?v=fpvUvhIehaU,2025-08-19T13:36:45.781Z,['YouTube'],,['YouTube watch history'],,,2025-08-19 13:36:45.781000+00:00,2025-08-19,13,Tuesday,Unknown,Watched https://www.youtube.com/watch?v=fpvUvhIehaU,Video,Deleted/Private Content,General Entertainment / Other,0
YouTube,"Watched Referee vs. player, broken racket 😳",https://www.youtube.com/watch?v=7gciyjDM2IM,2025-08-19T13:36:38.434Z,['YouTube'],,['YouTube watch history'],"[{'name': 'Filmofon ', 'url': 'https://www.youtube.com/channel/UCI62AudrtF5Q6TyvSiRkdCw'}]",,2025-08-19 13:36:38.434000+00:00,2025-08-19,13,Tuesday,Filmofon ,"Watched Referee vs. player, broken racket 😳",Video,,General Entertainment / Other,0
YouTube,Watched JEE TOPPER BACKBENCHERS 💀🔥 || Ft. Alakh Sir || #physicswallah #alakhsir,https://www.youtube.com/watch?v=dAFEo4kiiGw,2025-08-19T13:36:01.053Z,['YouTube'],,['YouTube watch history'],"[{'name': 'EduVibes', 'url': 'https://www.youtube.com/channel/UCw1dDZAtXuzhhMjPkUCmWKg'}]",,2025-08-19 13:36:01.053000+00:00,2025-08-19,13,Tuesday,EduVibes,Watched JEE TOPPER BACKBENCHERS 💀🔥 || Ft. Alakh Sir || #physicswallah #alakhsir,Video,,General Entertainment / Other,0
YouTube,Watched Bullet Chess Over The Board is INSANE 🥶,https://www.youtube.com/watch?v=nu066nJG5lA,2025-08-19T13:34:59.495Z,['YouTube'],,['YouTube watch history'],"[{'name': 'Nemo', 'url': 'https://www.youtube.com/channel/UCX1aKS73OTYKAD-D5dno73w'}]",,2025-08-19 13:34:59.495000+00:00,2025-08-19,13,Tuesday,Nemo,Watched Bullet Chess Over The Board is INSANE 🥶,Video,,General Entertainment / Other,0
YouTube,Watched https://www.youtube.com/watch?v=yNlmyaLaHXg,https://www.youtube.com/watch?v=yNlmyaLaHXg,2025-08-19T13:34:20.341Z,['YouTube'],,['YouTube watch history'],,,2025-08-19 13:34:20.341000+00:00,2025-08-19,13,Tuesday,Unknown,Watched https://www.youtube.com/watch?v=yNlmyaLaHXg,Video,Deleted/Private Content,General Entertainment / Other,0
YouTube,Watched Kingsman：The Secret Service #movie #gunshorts #freefire,https://www.youtube.com/watch?v=NTrgsa47k1M,2025-08-19T13:31:21.115Z,['YouTube'],,['YouTube watch history'],"[{'name': 'Noemi Ernser', 'url': 'https://www.youtube.com/channel/UCl3bXMWfN5sd1evzvdDjiyA'}]",,2025-08-19 13:31:21.115000+00:00,2025-08-19,13,Tuesday,Noemi Ernser,Watched Kingsman：The Secret Service #movie #gunshorts #freefire,Video,,General Entertainment / Other,0
YouTube,"Watched New hire finds a one-cent bank loophole, transferring 80000 overnight",https://www.youtube.com/watch?v=FTGIBX-REd4,2025-08-19T13:31:16.006Z,['YouTube'],,['YouTube watch history'],"[{'name': '\u200cScreen Diary AE\u200c', 'url': 'https://www.youtube.com/channel/UCO1TpTjTeeXHe7YtIL5w7qQ'}]",,2025-08-19 13:31:16.006000+00:00,2025-08-19,13,Tuesday,‌Screen Diary AE‌,"Watched New hire finds a one-cent bank loophole, transferring 80000 overnight",Video,,General Entertainment / Other,0
YouTube,Watched How Hritik Roshan's liver cured Johny lever pray ||~😱🥶#hritikroshan #johnylever #shorts,https://www.youtube.com/watch?v=7RUUe68aso8,2025-08-19T13:30:40.216Z,['YouTube'],,['YouTube watch history'],"[{'name': 'FuelUp By Mudasir', 'url': 'https://www.youtube.com/channel/UCmeG0QOvdPHQYq5F4TL667w'}]",,2025-08-19 13:30:40.216000+00:00,2025-08-19,13,Tuesday,FuelUp By Mudasir,Watched How Hritik Roshan's liver cured Johny lever pray ||~😱🥶#hritikroshan #johnylever #shorts,Video,,General Entertainment / Other,0
YouTube,Watched https://www.youtube.com/watch?v=_qZIGcvlH_s,https://www.youtube.com/watch?v=_qZIGcvlH_s,2025-08-19T13:29:38.359Z,['YouTube'],,['YouTube watch history'],,,2025-08-19 13:29:38.359000+00:00,2025-08-19,13,Tuesday,Unknown,Watched https://www.youtube.com/watch?v=_qZIGcvlH_s,Video,Deleted/Private Content,General Entertainment / Other,0
YouTube,Watched students 😔💔 #lifelessons #lifequotes #students #shorts #trending #bestrong #bekind #bematured #care,https://www.youtube.com/watch?v=ycVOzhRgtuc,2025-08-19T13:28:37.109Z,['YouTube'],,['YouTube watch history'],"[{'name': 'Taslim Fatma', 'url': 'https://www.youtube.com/channel/UCr2LHb8e0QaxMu3SCM58L4g'}]",,2025-08-19 13:28:37.109000+00:00,2025-08-19,13,Tuesday,Taslim Fatma,Watched students 😔💔 #lifelessons #lifequotes #students #shorts #trending #bestrong #bekind #bematured #care,Video,,General Entertainment / Other,0
YouTube,Watched https://www.youtube.com/watch?v=vujpY1BytME,https://www.youtube.com/watch?v=vujpY1BytME,2025-08-19T13:25:35.591Z,['YouTube'],,['YouTube watch history'],,,2025-08-19 13:25:35.591000+00:00,2025-08-19,13,Tuesday,Unknown,Watched https://www.youtube.com/watch?v=vujpY1BytME,Video,Deleted/Private Content,General Entertainment / Other,0
YouTube,Watched https://www.youtube.com/watch?v=5q4ITLoSbzs,https://www.youtube.com/watch?v=5q4ITLoSbzs,2025-08-19T13:24:37.331Z,['YouTube'],,['YouTube watch history'],,,2025-08-19 13:24:37.331000+00:00,2025-08-19,13,Tuesday,Unknown,Watched https://www.youtube.com/watch?v=5q4ITLoSbzs,Video,Deleted/Private Content,General Entertainment / Other,0
YouTube,Watched https://www.youtube.com/watch?v=glWwoTCIr7g,https://www.youtube.com/watch?v=glWwoTCIr7g,2025-08-19T13:21:37.701Z,['YouTube'],,['YouTube watch history'],,,2025-08-19 13:21:37.701000+00:00,2025-08-19,13,Tuesday,Unknown,Watched https://www.youtube.com/watch?v=glWwoTCIr7g,Video,Deleted/Private Content,General Entertainment / Other,0
YouTube,"Watched Prove Yourself On Spot, Winners don't need Preparation #motivation #entrepreneur #millionaire",https://www.youtube.com/watch?v=1FpaxAEyT3A,2025-08-19T13:18:41.240Z,['YouTube'],,['YouTube watch history'],"[{'name': '5amgirl', 'url': 'https://www.youtube.com/channel/UC8dsgux25W_J3CVluuIV4Rg'}]",,2025-08-19 13:18:41.240000+00:00,2025-08-19,13,Tuesday,5amgirl,"Watched Prove Yourself On Spot, Winners don't need Preparation #motivation #entrepreneur #millionaire",Video,,Data Science & Tech,1
YouTube,Watched She Roasted the Misogynist with zero oil 🔥🥵😰 Most intense interview 😱🤯 #upsc #ias #shorts,https://www.youtube.com/watch?v=-wEBgG7xB0I,2025-08-19T13:17:38.436Z,['YouTube'],,['YouTube watch history'],"[{'name': 'UPSC Mock Online ', 'url': 'https://www.youtube.com/channel/UCQE8LRKX7BCWdTnBks62S0w'}]",,2025-08-19 13:17:38.436000+00:00,2025-08-19,13,Tuesday,UPSC Mock Online ,Watched She Roasted the Misogynist with zero oil 🔥🥵😰 Most intense interview 😱🤯 #upsc #ias #shorts,Video,,Education & Exam Prep,1
YouTube,Watched Speak with Me | 1 Hours English Speaking Practice,https://www.youtube.com/watch?v=wSQe-7vRMwc,2025-08-19T10:09:51.208Z,['YouTube'],,['YouTube watch history'],"[{'name': 'Daily English Talks', 'url': 'https://www.youtube.com/channel/UCeilL9GxHa7LMWfPnYpEcqg'}]",,2025-08-19 10:09:51.208000+00:00,2025-08-19,10,Tuesday,Daily English Talks,Watched Speak with Me | 1 Hours English Speaking Practice,Video,,General Entertainment / Other,0
YouTube,Watched ಇವ್ರು ಇಷ್ಟೋ೦ದು ಡೇ೦ಜರ್ ಆ?? 🦹‍♀️😡🥶|| ಇವರು ಮಾಡೊ ಕೆಲ್ಸಗಳು ನೀವೇ ಕೇಳಿ ||  1 Joint Kannada,https://www.youtube.com/watch?v=d9QVuRoPj9g,2025-08-19T10:09:37.086Z,['YouTube'],,['YouTube watch history'],"[{'name': '1 Joint Kannada', 'url': 'https://www.youtube.com/channel/UCgjIVWEUmRPBamJcerJVEDg'}]",,2025-08-19 10:09:37.086000+00:00,2025-08-19,10,Tuesday,1 Joint Kannada,Watched ಇವ್ರು ಇಷ್ಟೋ೦ದು ಡೇ೦ಜರ್ ಆ?? 🦹‍♀️😡🥶|| ಇವರು ಮಾಡೊ ಕೆಲ್ಸಗಳು ನೀವೇ ಕೇಳಿ ||  1 Joint Kannada,Video,,General Entertainment / Other,0
YouTube,Watched Telling This Movie From Main Character Perspective,https://www.youtube.com/watch?v=QRnjjebkxxM,2025-08-18T17:26:05.519Z,['YouTube'],,['YouTube watch history'],"[{'name': 'Fix Clips', 'url': 'https://www.youtube.com/channel/UCivqhIZb7gQLiItq5C-plxA'}]",,2025-08-18 17:26:05.519000+00:00,2025-08-18,17,Monday,Fix Clips,Watched Telling This Movie From Main Character Perspective,Video,,Data Science & Tech,1
YouTube,Watched Mastering the Bishop and Rook Endgame: Win Like a Pro! #winningdrink #Chess #MCCP  #ChessEndgame,https://www.youtube.com/watch?v=rEJwrQUy6GI,2025-08-18T17:25:58.411Z,['YouTube'],,['YouTube watch history'],"[{'name': 'Mobile Chess Club Philippines', 'url': 'https://www.youtube.com/channel/UChKWX7WUAEa98MOv5omIU0w'}]",,2025-08-18 17:25:58.411000+00:00,2025-08-18,17,Monday,Mobile Chess Club Philippines,Watched Mastering the Bishop and Rook Endgame: Win Like a Pro! #winningdrink #Chess #MCCP  #ChessEndgame,Video,,General Entertainment / Other,0
YouTube,Watched https://www.youtube.com/watch?v=a0ozJVUi1QE,https://www.youtube.com/watch?v=a0ozJVUi1QE,2025-08-18T17:23:25.410Z,['YouTube'],,['YouTube watch history'],,,2025-08-18 17:23:25.410000+00:00,2025-08-18,17,Monday,Unknown,Watched https://www.youtube.com/watch?v=a0ozJVUi1QE,Video,Deleted/Private Content,General Entertainment / Other,0
YouTube,Watched I DELETED SOCIAL MEDIA FOR A WEEK…‼️⭐️ #socialmedia,https://www.youtube.com/watch?v=LGaN25sUoNE,2025-08-18T16:25:57.622Z,['YouTube'],,['YouTube watch history'],"[{'name': 'more to mihika ', 'url': 'https://www.youtube.com/channel/UC_t6-oNbYJ4DWfp7BRYrHIw'}]",,2025-08-18 16:25:57.622000+00:00,2025-08-18,16,Monday,more to mihika ,Watched I DELETED SOCIAL MEDIA FOR A WEEK…‼️⭐️ #socialmedia,Video,,General Entertainment / Other,0
YouTube,Watched Hiring Manager Explains: Data Portfolio Do’s and Don’ts,https://www.youtube.com/watch?v=csRK636TALQ,2025-08-18T05:15:20.785Z,['YouTube'],,['YouTube watch history'],"[{'name': 'Christine Jiang', 'url': 'https://www.youtube.com/channel/UC1BfD4tqpp-M7Y6zaAypupA'}]",,2025-08-18 05:15:20.785000+00:00,2025-08-18,5,Monday,Christine Jiang,Watched Hiring Manager Explains: Data Portfolio Do’s and Don’ts,Video,,Data Science & Tech,1
YouTube,Watched Build Job-Ready Data Analytics Portfolio from Scratch in 2025,https://www.youtube.com/watch?v=n9LNj8IEyQs,2025-08-18T05:02:08.821Z,['YouTube'],,['YouTube watch history'],"[{'name': 'Learn with Lukas', 'url': 'https://www.youtube.com/channel/UCw_LFe2pS8x3NyipGNJgeEA'}]",,2025-08-18 05:02:08.821000+00:00,2025-08-18,5,Monday,Learn with Lukas,Watched Build Job-Ready Data Analytics Portfolio from Scratch in 2025,Video,,Data Science & Tech,1
YouTube,Watched Truth Always Comes To Light 😭 #fyp #emotional #film #shorts,https://www.youtube.com/watch?v=GyWXYiCl0BE,2025-08-18T04:59:06.832Z,['YouTube'],,['YouTube watch history'],"[{'name': 'PhantomShorts', 'url': 'https://www.youtube.com/channel/UCctYlNNXP7rgokDY9QD--SA'}]",,2025-08-18 04:59:06.832000+00:00,2025-08-18,4,Monday,PhantomShorts,Watched Truth Always Comes To Light 😭 #fyp #emotional #film #shorts,Video,,General Entertainment / Other,0
YouTube,Watched https://www.youtube.com/watch?v=82HFzBykkVQ,https://www.youtube.com/watch?v=82HFzBykkVQ,2025-08-18T04:58:41.081Z,['YouTube'],,['YouTube watch history'],,,2025-08-18 04:58:41.081000+00:00,2025-08-18,4,Monday,Unknown,Watched https://www.youtube.com/watch?v=82HFzBykkVQ,Video,Deleted/Private Content,General Entertainment / Other,0
YouTube,Watched B.tech Vs Upsc by Srushti deshmukh IAS 01,https://www.youtube.com/watch?v=XyLefG9zTU8,2025-08-18T04:57:43.489Z,['YouTube'],,['YouTube watch history'],"[{'name': 'UPSC Shortcuts', 'url': 'https://www.youtube.com/channel/UCoNcpqcIdMQp2sY6X6latVw'}]",,2025-08-18 04:57:43.489000+00:00,2025-08-18,4,Monday,UPSC Shortcuts,Watched B.tech Vs Upsc by Srushti deshmukh IAS 01,Video,,Education & Exam Prep,1
YouTube,Watched THIS IS MOST POWERFUL | SHIV GAYATRI MANTRA | Mantra For Success & Prosperity | LORD SHIVA MANTRA,https://www.youtube.com/watch?v=Lv1UGVcoFBU,2025-08-18T04:57:12.908Z,['YouTube'],,['YouTube watch history'],"[{'name': 'Meditative Bharat', 'url': 'https://www.youtube.com/channel/UCtMbrYFvDm2_0bec8Mjydrg'}]",,2025-08-18 04:57:12.908000+00:00,2025-08-18,4,Monday,Meditative Bharat,Watched THIS IS MOST POWERFUL | SHIV GAYATRI MANTRA | Mantra For Success & Prosperity | LORD SHIVA MANTRA,Video,,General Entertainment / Other,0
