header,title,titleUrl,description,time,products,details,activityControls,timestamp,date,query,is_edu_search
YouTube,Searched for how to be mentally and emotionally strong,https://www.youtube.com/results?search_query=how+to+be+mentally+and+emotionally+strong,,2025-05-11T02:06:31.444Z,['YouTube'],,['YouTube search history'],2025-05-11 02:06:31.444000+00:00,2025-05-11,how to be mentally and emotionally strong,0
YouTube,Searched for how to understand about sales patterns and trends,https://www.youtube.com/results?search_query=how+to+understand+about+sales+patterns+and+trends,,2025-05-10T14:35:11.471Z,['YouTube'],,['YouTube search history'],2025-05-10 14:35:11.471000+00:00,2025-05-10,how to understand about sales patterns and trends,0
YouTube,Searched for how to understand about sales ,https://www.youtube.com/results?search_query=how+to+understand+about+sales+,,2025-05-10T14:34:14.721Z,['YouTube'],,['YouTube search history'],2025-05-10 14:34:14.721000+00:00,2025-05-10,how to understand about sales ,0
YouTube,Searched for how to understand sales datasets,https://www.youtube.com/results?search_query=how+to+understand+sales+datasets,,2025-05-10T14:28:06.450Z,['YouTube'],,['YouTube search history'],2025-05-10 14:28:06.450000+00:00,2025-05-10,how to understand sales datasets,1
YouTube,Searched for how to identify patterns and trend in datasets,https://www.youtube.com/results?search_query=how+to+identify+patterns+and+trend+in+datasets,,2025-05-10T13:40:32.736Z,['YouTube'],,['YouTube search history'],2025-05-10 13:40:32.736000+00:00,2025-05-10,how to identify patterns and trend in datasets,1
YouTube,Watched Astrotalk - Astrology & Horoscope,https://www.youtube.com/watch?v=VtNruEp5eF4,Watched at 20:27,2025-05-08T14:57:18.256Z,['YouTube'],[{'name': 'From Google Ads'}],"['Web & App Activity', 'YouTube watch history', 'YouTube search history']",2025-05-08 14:57:18.256000+00:00,2025-05-08,Watched Astrotalk - Astrology & Horoscope,0
YouTube,Watched First Job 16X9,https://www.youtube.com/watch?v=sHyRIsJ1TEM,Watched at 20:18,2025-05-08T14:48:33.417Z,['YouTube'],[{'name': 'From Google Ads'}],"['Web & App Activity', 'YouTube watch history', 'YouTube search history']",2025-05-08 14:48:33.417000+00:00,2025-05-08,Watched First Job 16X9,0
YouTube,Searched for how to stop addiction of mobile,https://www.youtube.com/results?search_query=how+to+stop+addiction+of+mobile,,2025-05-08T14:48:20.188Z,['YouTube'],,['YouTube search history'],2025-05-08 14:48:20.188000+00:00,2025-05-08,how to stop addiction of mobile,0
YouTube,Watched An Exciting Career That Requires No Programming Skills,https://www.youtube.com/watch?v=20dHXpzx83U,Watched at 19:22,2025-05-07T13:52:58.099Z,['YouTube'],[{'name': 'From Google Ads'}],"['Web & App Activity', 'YouTube watch history', 'YouTube search history']",2025-05-07 13:52:58.099000+00:00,2025-05-07,Watched An Exciting Career That Requires No Programming Skills,0
YouTube,Searched for where can i watch all kannada movies in original website,https://www.youtube.com/results?search_query=where+can+i+watch+all+kannada+movies+in+original+website,,2025-05-07T08:48:19.440Z,['YouTube'],,['YouTube search history'],2025-05-07 08:48:19.440000+00:00,2025-05-07,where can i watch all kannada movies in original website,0
YouTube,Searched for where can i watch all kannada movies in original,https://www.youtube.com/results?search_query=where+can+i+watch+all+kannada+movies+in+original,,2025-05-07T08:47:38.871Z,['YouTube'],,['YouTube search history'],2025-05-07 08:47:38.871000+00:00,2025-05-07,where can i watch all kannada movies in original,0
YouTube,Searched for amma i love you full movie,https://www.youtube.com/results?search_query=amma+i+love+you+full+movie,,2025-05-07T03:30:13.349Z,['YouTube'],,['YouTube search history'],2025-05-07 03:30:13.349000+00:00,2025-05-07,amma i love you full movie,0
YouTube,Searched for how to change the vocal voice into little deep from child voice,https://www.youtube.com/results?search_query=how+to+change+the+vocal+voice+into+little+deep+from+child+voice,,2025-05-06T08:25:43.155Z,['YouTube'],,['YouTube search history'],2025-05-06 08:25:43.155000+00:00,2025-05-06,how to change the vocal voice into little deep from child voice,0
YouTube,Searched for excel for data analysis full course,https://www.youtube.com/results?search_query=excel+for+data+analysis+full+course,,2025-05-04T11:06:34.014Z,['YouTube'],,['YouTube search history'],2025-05-04 11:06:34.014000+00:00,2025-05-04,excel for data analysis full course,1
YouTube,Searched for NOT ABLE TO CLICK TO PRINT FULL APPLICATION FORM AFTER PAYMENT IN PGCET,https://www.youtube.com/results?search_query=NOT+ABLE+TO+CLICK+TO+PRINT+FULL+APPLICATION+FORM+AFTER+PAYMENT+IN+PGCET,,2025-04-29T09:49:18.488Z,['YouTube'],,['YouTube search history'],2025-04-29 09:49:18.488000+00:00,2025-04-29,NOT ABLE TO CLICK TO PRINT FULL APPLICATION FORM AFTER PAYMENT IN PGCET,0
YouTube,Searched for pgcet last step,https://www.youtube.com/results?search_query=pgcet+last+step,,2025-04-29T09:36:46.142Z,['YouTube'],,['YouTube search history'],2025-04-29 09:36:46.142000+00:00,2025-04-29,pgcet last step,0
YouTube,Watched Boost Milkshake - New Secret of MS Dhoni's energy,https://www.youtube.com/watch?v=j9cDDwRjeZU,Watched at 11:25,2025-04-29T05:55:19.673Z,['YouTube'],[{'name': 'From Google Ads'}],"['Web & App Activity', 'YouTube watch history', 'YouTube search history']",2025-04-29 05:55:19.673000+00:00,2025-04-29,Watched Boost Milkshake - New Secret of MS Dhoni's energy,0
YouTube,Searched for new chess opening for 1000 elo,https://www.youtube.com/results?search_query=new+chess+opening+for+1000+elo,,2025-04-27T11:51:39.025Z,['YouTube'],,['YouTube search history'],2025-04-27 11:51:39.025000+00:00,2025-04-27,new chess opening for 1000 elo,0
YouTube,Searched for new chess opening,https://www.youtube.com/results?search_query=new+chess+opening,,2025-04-27T11:51:31.757Z,['YouTube'],,['YouTube search history'],2025-04-27 11:51:31.757000+00:00,2025-04-27,new chess opening,0
YouTube,Searched for savali marathi movie,https://www.youtube.com/results?search_query=savali+marathi+movie,,2025-04-27T11:26:25.736Z,['YouTube'],,['YouTube search history'],2025-04-27 11:26:25.736000+00:00,2025-04-27,savali marathi movie,0
YouTube,Searched for shortcut marathi movie,https://www.youtube.com/results?search_query=shortcut+marathi+movie,,2025-04-27T11:25:16.922Z,['YouTube'],,['YouTube search history'],2025-04-27 11:25:16.922000+00:00,2025-04-27,shortcut marathi movie,0
YouTube,Searched for timepass movie,https://www.youtube.com/results?search_query=timepass+movie,,2025-04-27T11:24:27.016Z,['YouTube'],,['YouTube search history'],2025-04-27 11:24:27.016000+00:00,2025-04-27,timepass movie,0
YouTube,Searched for vscode project to github,https://www.youtube.com/results?search_query=vscode+project+to+github,,2025-04-26T07:43:33.014Z,['YouTube'],,['YouTube search history'],2025-04-26 07:43:33.014000+00:00,2025-04-26,vscode project to github,0
YouTube,Searched for push the project to github,https://www.youtube.com/results?search_query=push+the+project+to+github,,2025-04-26T07:15:23.409Z,['YouTube'],,['YouTube search history'],2025-04-26 07:15:23.409000+00:00,2025-04-26,push the project to github,0
YouTube,Watched What After 12th | FREE Career Guidance | CS | Boss,https://www.youtube.com/watch?v=YUfsQ_W0IKo,Watched at 17:23,2025-04-25T11:53:50.963Z,['YouTube'],[{'name': 'From Google Ads'}],"['Web & App Activity', 'YouTube watch history', 'YouTube search history']",2025-04-25 11:53:50.963000+00:00,2025-04-25,Watched What After 12th | FREE Career Guidance | CS | Boss,0
YouTube,Watched Get Started on Google Cloud for Free,https://www.youtube.com/watch?v=shlkS2PjC7w,Watched at 17:23,2025-04-25T11:53:15.453Z,['YouTube'],[{'name': 'From Google Ads'}],"['Web & App Activity', 'YouTube watch history', 'YouTube search history']",2025-04-25 11:53:15.453000+00:00,2025-04-25,Watched Get Started on Google Cloud for Free,0
YouTube,Watched Future-Proof Your Career: Study Design at Dots School of Design,https://www.youtube.com/watch?v=z_GSWKUzvrw,Watched at 17:15,2025-04-25T11:45:18.927Z,['YouTube'],[{'name': 'From Google Ads'}],"['Web & App Activity', 'YouTube watch history', 'YouTube search history']",2025-04-25 11:45:18.927000+00:00,2025-04-25,Watched Future-Proof Your Career: Study Design at Dots School of Design,0
YouTube,Watched 8/10 Resumes Never Reach HR | Career Branding |,https://www.youtube.com/watch?v=h-E4X9LvSpw,Watched at 17:11,2025-04-25T11:41:01.440Z,['YouTube'],[{'name': 'From Google Ads'}],"['Web & App Activity', 'YouTube watch history', 'YouTube search history']",2025-04-25 11:41:01.440000+00:00,2025-04-25,Watched 8/10 Resumes Never Reach HR | Career Branding |,0
YouTube,Watched CA Workshop | Tamil || Chitti,https://www.youtube.com/watch?v=sVA2lKvCEAI,Watched at 17:00,2025-04-25T11:30:18.868Z,['YouTube'],[{'name': 'From Google Ads'}],"['Web & App Activity', 'YouTube watch history', 'YouTube search history']",2025-04-25 11:30:18.868000+00:00,2025-04-25,Watched CA Workshop | Tamil || Chitti,0
YouTube,Searched for how to apply for pgcet 2025,https://www.youtube.com/results?search_query=how+to+apply+for+pgcet+2025,,2025-04-25T08:25:47.987Z,['YouTube'],,['YouTube search history'],2025-04-25 08:25:47.987000+00:00,2025-04-25,how to apply for pgcet 2025,0
YouTube,Searched for marathi movie where a guy hack the bank at the end,https://www.youtube.com/results?search_query=marathi+movie+where+a+guy+hack+the+bank+at+the+end,,2025-04-20T07:57:44.427Z,['YouTube'],,['YouTube search history'],2025-04-20 07:57:44.427000+00:00,2025-04-20,marathi movie where a guy hack the bank at the end,0
YouTube,Searched for marathi movie where a guy hack the bank at the end old,https://www.youtube.com/results?search_query=marathi+movie+where+a+guy+hack+the+bank+at+the+end+old,,2025-04-20T07:57:43.338Z,['YouTube'],,['YouTube search history'],2025-04-20 07:57:43.338000+00:00,2025-04-20,marathi movie where a guy hack the bank at the end old,0
YouTube,"Watched Vi Number Rakshak, reuniting lost devotees with their families at the Maha Kumbh Mela. (90 seconds)",https://www.youtube.com/watch?v=CW-eHQ5h4-0,Watched at 08:47,2025-04-17T03:17:05.890Z,['YouTube'],[{'name': 'From Google Ads'}],"['Web & App Activity', 'YouTube watch history', 'YouTube search history']",2025-04-17 03:17:05.890000+00:00,2025-04-17,"Watched Vi Number Rakshak, reuniting lost devotees with their families at the Maha Kumbh Mela. (90 seconds)",0
YouTube,Watched Get Started on Google Cloud for Free,https://www.youtube.com/watch?v=shlkS2PjC7w,Watched at 08:46,2025-04-17T03:16:30.514Z,['YouTube'],[{'name': 'From Google Ads'}],"['Web & App Activity', 'YouTube watch history', 'YouTube search history']",2025-04-17 03:16:30.514000+00:00,2025-04-17,Watched Get Started on Google Cloud for Free,0
YouTube,"Watched Moto Edge60 STYLUS | 1.5K Flat pOLED| Built-in Stylus| At ₹21,999* - Sales start 23Apr ⁨@flipkart⁩ ​",https://www.youtube.com/watch?v=sfYWGKQHJyE,Watched at 08:39,2025-04-17T03:09:20.751Z,['YouTube'],[{'name': 'From Google Ads'}],"['Web & App Activity', 'YouTube watch history', 'YouTube search history']",2025-04-17 03:09:20.751000+00:00,2025-04-17,"Watched Moto Edge60 STYLUS | 1.5K Flat pOLED| Built-in Stylus| At ₹21,999* - Sales start 23Apr ⁨@flipkart⁩ ​",0
YouTube,Watched Lovable – An AI Full-Stack Engineer,https://www.youtube.com/watch?v=xhW9up0Gi2E,Watched at 07:42,2025-04-17T02:12:22.374Z,['YouTube'],[{'name': 'From Google Ads'}],"['Web & App Activity', 'YouTube watch history', 'YouTube search history']",2025-04-17 02:12:22.374000+00:00,2025-04-17,Watched Lovable – An AI Full-Stack Engineer,0
YouTube,"Watched SHEIN, The Fashion OG is Back in India!",https://www.youtube.com/watch?v=s1RArxrov3A,Watched at 07:36,2025-04-17T02:06:47.764Z,['YouTube'],[{'name': 'From Google Ads'}],"['Web & App Activity', 'YouTube watch history', 'YouTube search history']",2025-04-17 02:06:47.764000+00:00,2025-04-17,"Watched SHEIN, The Fashion OG is Back in India!",0
YouTube,Searched for how to improve vocals and sound like a man,https://www.youtube.com/results?search_query=how+to+improve+vocals+and+sound+like+a+man,,2025-04-17T02:05:53.494Z,['YouTube'],,['YouTube search history'],2025-04-17 02:05:53.494000+00:00,2025-04-17,how to improve vocals and sound like a man,0
YouTube,Watched Get Started on Google Cloud for Free,https://www.youtube.com/watch?v=RFO0c7_wYJg,Watched at 07:33,2025-04-17T02:03:31.342Z,['YouTube'],[{'name': 'From Google Ads'}],"['Web & App Activity', 'YouTube watch history', 'YouTube search history']",2025-04-17 02:03:31.342000+00:00,2025-04-17,Watched Get Started on Google Cloud for Free,0
YouTube,Searched for constructor in c#,https://www.youtube.com/results?search_query=constructor+in+c%23,,2025-04-17T01:57:52.735Z,['YouTube'],,['YouTube search history'],2025-04-17 01:57:52.735000+00:00,2025-04-17,constructor in c#,0
YouTube,Watched Pedigree Gravy - Bhumi's Unconditional Love for Beau,https://www.youtube.com/watch?v=oJxlTEEres4,Watched at 18:55,2025-04-16T13:25:29.983Z,['YouTube'],[{'name': 'From Google Ads'}],"['Web & App Activity', 'YouTube watch history', 'YouTube search history']",2025-04-16 13:25:29.983000+00:00,2025-04-16,Watched Pedigree Gravy - Bhumi's Unconditional Love for Beau,0
YouTube,Watched The One. The Only. Appy Fizz x Vicky Kaushal - Tamil,https://www.youtube.com/watch?v=uD8OVD5oTsk,Watched at 18:55,2025-04-16T13:25:21.387Z,['YouTube'],[{'name': 'From Google Ads'}],"['Web & App Activity', 'YouTube watch history', 'YouTube search history']",2025-04-16 13:25:21.387000+00:00,2025-04-16,Watched The One. The Only. Appy Fizz x Vicky Kaushal - Tamil,0
YouTube,"Watched Kamiliant Period Drama | 20 Sec - Tamil | Naam Hai Kamiliant, Kaam Hai Toughness",https://www.youtube.com/watch?v=dCi4rCfvusQ,Watched at 18:55,2025-04-16T13:25:17.899Z,['YouTube'],[{'name': 'From Google Ads'}],"['Web & App Activity', 'YouTube watch history', 'YouTube search history']",2025-04-16 13:25:17.899000+00:00,2025-04-16,"Watched Kamiliant Period Drama | 20 Sec - Tamil | Naam Hai Kamiliant, Kaam Hai Toughness",0
YouTube,Watched Hello Shine! Hello Purple!  | Colgate Visible White Purple,https://www.youtube.com/watch?v=-h2K8t4HTf0,Watched at 18:55,2025-04-16T13:25:13.856Z,['YouTube'],[{'name': 'From Google Ads'}],"['Web & App Activity', 'YouTube watch history', 'YouTube search history']",2025-04-16 13:25:13.856000+00:00,2025-04-16,Watched Hello Shine! Hello Purple!  | Colgate Visible White Purple,0
YouTube,Watched OPPO K13 5G | Live Unstoppable,https://www.youtube.com/watch?v=NCkrAikh3ww,Watched at 18:55,2025-04-16T13:25:09.667Z,['YouTube'],[{'name': 'From Google Ads'}],"['Web & App Activity', 'YouTube watch history', 'YouTube search history']",2025-04-16 13:25:09.667000+00:00,2025-04-16,Watched OPPO K13 5G | Live Unstoppable,0
YouTube,Watched Boost Milkshake - New Secret of MS Dhoni's energy,https://www.youtube.com/watch?v=j9cDDwRjeZU,Watched at 18:55,2025-04-16T13:25:06.022Z,['YouTube'],[{'name': 'From Google Ads'}],"['Web & App Activity', 'YouTube watch history', 'YouTube search history']",2025-04-16 13:25:06.022000+00:00,2025-04-16,Watched Boost Milkshake - New Secret of MS Dhoni's energy,0
YouTube,Watched Kellogg’s Muesli | 12 in 1 Power Breakfast | New Tamil 20 Sec,https://www.youtube.com/watch?v=oRXqo1hKwp4,Watched at 18:54,2025-04-16T13:24:58Z,['YouTube'],[{'name': 'From Google Ads'}],"['Web & App Activity', 'YouTube watch history', 'YouTube search history']",2025-04-16 13:24:58+00:00,2025-04-16,Watched Kellogg’s Muesli | 12 in 1 Power Breakfast | New Tamil 20 Sec,0
YouTube,Searched for constructor in c#,https://www.youtube.com/results?search_query=constructor+in+c%23,,2025-04-16T13:23:31.808Z,['YouTube'],,['YouTube search history'],2025-04-16 13:23:31.808000+00:00,2025-04-16,constructor in c#,0
YouTube,Searched for explain document store in big data,https://www.youtube.com/results?search_query=explain+document+store+in+big+data,,2025-04-14T12:49:11.452Z,['YouTube'],,['YouTube search history'],2025-04-14 12:49:11.452000+00:00,2025-04-14,explain document store in big data,1
YouTube,Searched for explain document store,https://www.youtube.com/results?search_query=explain+document+store,,2025-04-14T12:49:02.944Z,['YouTube'],,['YouTube search history'],2025-04-14 12:49:02.944000+00:00,2025-04-14,explain document store,0
YouTube,Searched for key value stores in big data,https://www.youtube.com/results?search_query=key+value+stores+in+big+data,,2025-04-14T07:44:40.740Z,['YouTube'],,['YouTube search history'],2025-04-14 07:44:40.740000+00:00,2025-04-14,key value stores in big data,1
YouTube,Searched for key value stores,https://www.youtube.com/results?search_query=key+value+stores,,2025-04-14T07:44:31.935Z,['YouTube'],,['YouTube search history'],2025-04-14 07:44:31.935000+00:00,2025-04-14,key value stores,0
YouTube,Searched for kumari kandam history,https://www.youtube.com/results?search_query=kumari+kandam+history,,2025-04-10T01:09:55.560Z,['YouTube'],,['YouTube search history'],2025-04-10 01:09:55.560000+00:00,2025-04-10,kumari kandam history,0
YouTube,Searched for how to download android studio,https://www.youtube.com/results?search_query=how+to+download+android+studio,,2025-04-10T00:59:04.936Z,['YouTube'],,['YouTube search history'],2025-04-10 00:59:04.936000+00:00,2025-04-10,how to download android studio,0
